Transaction ID,Timestamp,Register,SKU,Item Name,Department,Qty,Unit Price,Line Total
T250903-0009,9/3/2025 8:42:51 AM,REG1,CB-MUFF-01,Praline Muffin,Coffee Bar,1,3.75,3.75
T250903-0009,9/3/2025 8:42:51 AM,REG1,CB-DRIP-12,"Drip Coffee, 12 oz",Coffee Bar,2,3.25,6.50
T250903-0010,9/3/2025 8:42:56 AM,REG1,CB-DRIP-12,"Drip Coffee, 12 oz",Coffee Bar,1,3.25,3.25
T250903-0011,9/3/2025 8:59:01 AM,REG2,CB-DRIP-12,"Drip Coffee, 12 oz",Coffee Bar,1,3.25,3.25
T250903-0012,9/3/2025 9:08:08 AM,REG2,CB-COLD-16,Cold Brew 16 oz,Coffee Bar,2,4.75,9.50
T250903-0013,9/3/2025 9:08:20 AM,REG1,CB-DRIP-12,"Drip Coffee, 12 oz",Coffee Bar,1,3.25,3.25
T250903-0014,9/3/2025 9:09:53 AM,REG2,AP-KREWE-01,Krewe Tee,Apparel,1,28.00,28.00
T250903-0015,9/3/2025 9:30:01 AM,REG2,CB-LATTE-12,Latte 12 oz,Coffee Bar,2,5.25,10.50
T250903-0016,9/3/2025 9:30:32 AM,REG1,CB-COLD-16,Cold Brew 16 oz,Coffee Bar,2,4.75,9.50
T250903-0017,9/3/2025 9:35:56 AM,REG1,HG-TOWEL-01,Coastal Tea Towel,Home & Gifts,1,14.00,14.00
T250903-0018,9/3/2025 9:37:50 AM,REG1,CB-LATTE-12,Latte 12 oz,Coffee Bar,1,5.25,5.25
T250903-0019,9/3/2025 9:42:09 AM,REG1,CB-MUFF-01,Praline Muffin,Coffee Bar,1,3.75,3.75
T250903-0019,9/3/2025 9:42:09 AM,REG1,CB-COLD-16,Cold Brew 16 oz,Coffee Bar,1,4.75,4.75
T250903-0020,9/3/2025 9:49:41 AM,REG1,AP-TOTE-01,Canvas Beach Tote,Apparel,1,30.00,30.00
T250903-0020,9/3/2025 9:49:41 AM,REG1,LG-SALT-01,Gulf Sea Salt,Local Goods,1,8.00,8.00
T250903-0020,9/3/2025 9:49:41 AM,REG1,LG-PRALN-06,Pecan Pralines (6-pack),Local Goods,1,12.00,12.00
T250903-0021,9/3/2025 10:10:29 AM,REG2,CB-COLD-16,Cold Brew 16 oz,Coffee Bar,1,4.75,4.75
T250903-0021,9/3/2025 10:10:29 AM,REG2,CB-BEIG-03,Beignets (3),Coffee Bar,1,4.50,4.50
T250903-0022,9/3/2025 10:12:37 AM,REG2,LG-HOTS-01,Bayou Heat Hot Sauce,Local Goods,1,7.50,7.50
T250903-0022,9/3/2025 10:12:37 AM,REG2,AP-TOTE-01,Canvas Beach Tote,Apparel,1,30.00,30.00
T250903-0023,9/3/2025 10:18:44 AM,REG1,CB-MUFF-01,Praline Muffin,Coffee Bar,1,3.75,3.75
T250903-0024,9/3/2025 10:45:28 AM,REG2,LG-MARM-01,Satsuma Marmalade,Local Goods,1,9.50,9.50
T250903-0025,9/3/2025 10:50:33 AM,REG1,CB-CHAI-12,Chai Latte 12 oz,Coffee Bar,1,5.00,5.00
T250903-0026,9/3/2025 10:53:21 AM,REG1,CB-COLD-16,Cold Brew 16 oz,Coffee Bar,1,4.75,4.75
T250903-0026,9/3/2025 10:53:21 AM,REG1,CB-MUFF-01,Praline Muffin,Coffee Bar,1,3.75,3.75
T250903-0027,9/3/2025 10:58:56 AM,REG2,CB-COLD-16,Cold Brew 16 oz,Coffee Bar,1,4.75,4.75
T250903-0027,9/3/2025 10:58:56 AM,REG2,CB-DRIP-12,"Drip Coffee, 12 oz",Coffee Bar,1,3.25,3.25
T250903-0028,9/3/2025 11:10:27 AM,REG2,CB-COLD-16,Cold Brew 16 oz,Coffee Bar,1,4.75,4.75
T250903-0029,9/3/2025 11:38:26 AM,REG2,CB-DRIP-12,"Drip Coffee, 12 oz",Coffee Bar,1,3.25,3.25
T250903-0030,9/3/2025 11:39:39 AM,REG1,AP-HAT-01,Pelican Trucker Hat,Apparel,1,24.00,24.00
T250903-0030,9/3/2025 11:39:39 AM,REG1,AP-TEE-01,Bayside Logo Tee,Apparel,1,26.00,26.00
T250903-0031,9/3/2025 11:43:50 AM,REG2,CB-DRIP-12,"Drip Coffee, 12 oz",Coffee Bar,1,3.25,3.25
T250903-0031,9/3/2025 11:43:50 AM,REG2,HG-TOWEL-01,Coastal Tea Towel,Home & Gifts,1,14.00,14.00
T250903-0032,9/3/2025 11:48:59 AM,REG2,CB-CHAI-12,Chai Latte 12 oz,Coffee Bar,2,5.00,10.00
T250903-0033,9/3/2025 12:12:45 PM,REG1,CB-LATTE-12,Latte 12 oz,Coffee Bar,1,5.25,5.25
T250903-0033,9/3/2025 12:12:45 PM,REG1,CB-COLD-16,Cold Brew 16 oz,Coffee Bar,1,4.75,4.75
T250903-0034,9/3/2025 12:23:21 PM,REG2,CB-MUFF-01,Praline Muffin,Coffee Bar,1,3.75,3.75
T250903-0034,9/3/2025 12:23:21 PM,REG2,LG-MARM-01,Satsuma Marmalade,Local Goods,2,9.50,19.00
T250903-0035,9/3/2025 12:23:56 PM,REG2,CB-LATTE-12,Latte 12 oz,Coffee Bar,1,5.25,5.25
T250903-0036,9/3/2025 12:30:02 PM,REG2,CB-DRIP-12,"Drip Coffee, 12 oz",Coffee Bar,1,3.25,3.25
T250903-0036,9/3/2025 12:30:02 PM,REG2,CB-MUFF-01,Praline Muffin,Coffee Bar,1,3.75,3.75
T250903-0037,9/3/2025 12:36:50 PM,REG2,CB-LATTE-12,Latte 12 oz,Coffee Bar,1,5.25,5.25
T250903-0037,9/3/2025 12:36:50 PM,REG2,LG-HONEY-01,Tupelo Honey 12 oz,Local Goods,2,14.00,28.00
T250903-0038,9/3/2025 12:55:39 PM,REG1,CB-COLD-16,Cold Brew 16 oz,Coffee Bar,1,4.75,4.75
T250903-0038,9/3/2025 12:55:39 PM,REG1,HG-FRAME-01,Driftwood Picture Frame,Home & Gifts,1,28.00,28.00
T250903-0039,9/3/2025 1:02:20 PM,REG1,AP-HAT-01,Pelican Trucker Hat,Apparel,2,24.00,48.00
T250903-0039,9/3/2025 1:02:20 PM,REG1,LG-HONEY-01,Tupelo Honey 12 oz,Local Goods,1,14.00,14.00
T250903-0039,9/3/2025 1:02:20 PM,REG1,AP-TEE-01,Bayside Logo Tee,Apparel,1,26.00,26.00
T250903-0040,9/3/2025 1:15:28 PM,REG1,LG-HOTS-01,Bayou Heat Hot Sauce,Local Goods,1,7.50,7.50
T250903-0040,9/3/2025 1:15:28 PM,REG1,HG-COAST-04,Pelican Coaster Set (4),Home & Gifts,1,22.00,22.00
T250903-0041,9/3/2025 1:25:45 PM,REG1,LG-CNDL-01,Magnolia Bay Soy Candle,Local Goods,1,24.00,24.00
T250903-0042,9/3/2025 1:26:09 PM,REG2,CB-LATTE-12,Latte 12 oz,Coffee Bar,1,5.25,5.25
T250903-0043,9/3/2025 1:28:33 PM,REG1,AP-KIDS-01,Kids Crab Tee,Apparel,1,20.00,20.00
T250903-0044,9/3/2025 1:38:21 PM,REG2,CB-DRIP-12,"Drip Coffee, 12 oz",Coffee Bar,1,3.25,3.25
T250903-0044,9/3/2025 1:38:21 PM,REG2,LG-MARM-01,Satsuma Marmalade,Local Goods,2,9.50,19.00
T250903-0044,9/3/2025 1:38:21 PM,REG2,LG-PRALN-06,Pecan Pralines (6-pack),Local Goods,1,12.00,12.00
T250903-0045,9/3/2025 1:48:56 PM,REG1,CB-MUFF-01,Praline Muffin,Coffee Bar,1,3.75,3.75
T250903-0045,9/3/2025 1:48:56 PM,REG1,AP-KREWE-01,Krewe Tee,Apparel,1,28.00,28.00
T250903-0046,9/3/2025 2:10:51 PM,REG2,CB-LATTE-12,Latte 12 oz,Coffee Bar,1,5.25,5.25
T250903-0047,9/3/2025 2:14:44 PM,REG1,LG-SALT-01,Gulf Sea Salt,Local Goods,1,8.00,8.00
T250903-0048,9/3/2025 2:20:28 PM,REG2,CB-DRIP-12,"Drip Coffee, 12 oz",Coffee Bar,1,3.25,3.25
T250903-0048,9/3/2025 2:20:28 PM,REG2,LG-HONEY-01,Tupelo Honey 12 oz,Local Goods,1,14.00,14.00
T250903-0049,9/3/2025 2:30:26 PM,REG2,HG-FRAME-01,Driftwood Picture Frame,Home & Gifts,2,28.00,56.00
T250903-0050,9/3/2025 2:36:53 PM,REG1,CB-CHAI-12,Chai Latte 12 oz,Coffee Bar,1,5.00,5.00
T250903-0050,9/3/2025 2:36:53 PM,REG1,HG-BEADS-01,Mardi Gras Bead Garland,Home & Gifts,1,16.00,16.00
T250903-0050,9/3/2025 2:36:53 PM,REG1,AP-TEE-01,Bayside Logo Tee,Apparel,1,26.00,26.00
T250903-0051,9/3/2025 2:36:54 PM,REG2,AP-HOOD-01,Eastern Shore Hoodie,Apparel,1,48.00,48.00
T250903-0052,9/3/2025 2:50:24 PM,REG2,LG-MARM-01,Satsuma Marmalade,Local Goods,1,9.50,9.50
T250903-0053,9/3/2025 3:17:10 PM,REG1,LG-HONEY-01,Tupelo Honey 12 oz,Local Goods,1,14.00,14.00
T250903-0053,9/3/2025 3:17:10 PM,REG1,HG-BEADS-01,Mardi Gras Bead Garland,Home & Gifts,1,16.00,16.00
T250903-0054,9/3/2025 3:24:43 PM,REG2,LG-PRALN-06,Pecan Pralines (6-pack),Local Goods,1,12.00,12.00
T250903-0054,9/3/2025 3:24:43 PM,REG2,LG-HOTS-01,Bayou Heat Hot Sauce,Local Goods,1,7.50,7.50
T250903-0055,9/3/2025 3:25:15 PM,REG2,CB-BEIG-03,Beignets (3),Coffee Bar,2,4.50,9.00
T250903-0056,9/3/2025 3:34:15 PM,REG1,HG-TOWEL-01,Coastal Tea Towel,Home & Gifts,1,14.00,14.00
T250903-0057,9/3/2025 4:11:28 PM,REG1,HG-PRINT-01,Marsh at Dusk Art Print,Home & Gifts,1,35.00,35.00
T250903-0058,9/3/2025 4:24:45 PM,REG1,CB-BEIG-03,Beignets (3),Coffee Bar,1,4.50,4.50
T250903-0058,9/3/2025 4:24:45 PM,REG1,AP-TEE-01,Bayside Logo Tee,Apparel,1,26.00,26.00
T250903-0058,9/3/2025 4:24:45 PM,REG1,AP-KIDS-01,Kids Crab Tee,Apparel,2,20.00,40.00
T250903-0059,9/3/2025 4:26:30 PM,REG2,HG-COAST-04,Pelican Coaster Set (4),Home & Gifts,1,22.00,22.00
T250903-0060,9/3/2025 4:46:39 PM,REG2,HG-TOWEL-01,Coastal Tea Towel,Home & Gifts,1,14.00,14.00
T250903-0061,9/3/2025 4:48:41 PM,REG1,HG-COAST-04,Pelican Coaster Set (4),Home & Gifts,1,22.00,22.00
T250903-0061,9/3/2025 4:48:41 PM,REG1,LG-MARM-01,Satsuma Marmalade,Local Goods,1,9.50,9.50
T250903-0062,9/3/2025 5:16:42 PM,REG1,LG-CNDL-01,Magnolia Bay Soy Candle,Local Goods,1,24.00,24.00
T250903-0063,9/3/2025 5:40:41 PM,REG1,AP-KIDS-01,Kids Crab Tee,Apparel,1,20.00,20.00
T250903-0063,9/3/2025 5:40:41 PM,REG1,LG-PRALN-06,Pecan Pralines (6-pack),Local Goods,1,12.00,12.00
T250903-0064,9/3/2025 5:42:49 PM,REG2,CB-LATTE-12,Latte 12 oz,Coffee Bar,1,5.25,5.25
T250904-0001,9/4/2025 7:06:25 AM,REG1,CB-BEIG-03,Beignets (3),Coffee Bar,2,4.50,9.00
T250904-0001,9/4/2025 7:06:25 AM,REG1,AP-KIDS-01,Kids Crab Tee,Apparel,1,20.00,20.00
T250904-0002,9/4/2025 7:21:46 AM,REG2,CB-CHAI-12,Chai Latte 12 oz,Coffee Bar,1,5.00,5.00
T250904-0003,9/4/2025 7:27:39 AM,REG1,LG-HOTS-01,Bayou Heat Hot Sauce,Local Goods,1,7.50,7.50
T250904-0004,9/4/2025 7:32:34 AM,REG1,CB-LATTE-12,Latte 12 oz,Coffee Bar,1,5.25,5.25
T250904-0005,9/4/2025 7:47:16 AM,REG1,CB-LATTE-12,Latte 12 oz,Coffee Bar,2,5.25,10.50
T250904-0005,9/4/2025 7:47:16 AM,REG1,CB-COLD-16,Cold Brew 16 oz,Coffee Bar,1,4.75,4.75
T250904-0005,9/4/2025 7:47:16 AM,REG1,CB-DRIP-12,"Drip Coffee, 12 oz",Coffee Bar,2,3.25,6.50
T250904-0006,9/4/2025 7:52:16 AM,REG2,CB-COLD-16,Cold Brew 16 oz,Coffee Bar,1,4.75,4.75
T250904-0007,9/4/2025 7:54:20 AM,REG1,LG-HONEY-01,Tupelo Honey 12 oz,Local Goods,3,14.00,42.00
T250904-0008,9/4/2025 8:06:40 AM,REG2,CB-COLD-16,Cold Brew 16 oz,Coffee Bar,1,4.75,4.75
T250904-0008,9/4/2025 8:06:40 AM,REG2,HG-TOWEL-01,Coastal Tea Towel,Home & Gifts,2,14.00,28.00
T250904-0009,9/4/2025 8:09:09 AM,REG1,LG-SALT-01,Gulf Sea Salt,Local Goods,1,8.00,8.00
T250904-0010,9/4/2025 8:19:58 AM,REG1,CB-COLD-16,Cold Brew 16 oz,Coffee Bar,2,4.75,9.50
T250904-0011,9/4/2025 8:34:03 AM,REG2,CB-DRIP-12,"Drip Coffee, 12 oz",Coffee Bar,1,3.25,3.25
T250904-0012,9/4/2025 8:34:59 AM,REG2,CB-MUFF-01,Praline Muffin,Coffee Bar,1,3.75,3.75
T250904-0013,9/4/2025 8:43:52 AM,REG1,CB-DRIP-12,"Drip Coffee, 12 oz",Coffee Bar,1,3.25,3.25
T250904-0014,9/4/2025 8:52:13 AM,REG2,CB-COLD-16,Cold Brew 16 oz,Coffee Bar,1,4.75,4.75
T250904-0015,9/4/2025 8:59:02 AM,REG1,CB-COLD-16,Cold Brew 16 oz,Coffee Bar,1,4.75,4.75
T250904-0015,9/4/2025 8:59:02 AM,REG1,CB-LATTE-12,Latte 12 oz,Coffee Bar,1,5.25,5.25
T250904-0015,9/4/2025 8:59:02 AM,REG1,CB-BEIG-03,Beignets (3),Coffee Bar,1,4.50,4.50
T250904-0016,9/4/2025 9:03:50 AM,REG2,LG-PRALN-06,Pecan Pralines (6-pack),Local Goods,1,12.00,12.00
T250904-0016,9/4/2025 9:03:50 AM,REG2,HG-TOWEL-01,Coastal Tea Towel,Home & Gifts,1,14.00,14.00
T250904-0017,9/4/2025 9:07:05 AM,REG1,CB-DRIP-12,"Drip Coffee, 12 oz",Coffee Bar,1,3.25,3.25
T250904-0017,9/4/2025 9:07:05 AM,REG1,CB-MUFF-01,Praline Muffin,Coffee Bar,1,3.75,3.75
T250904-0018,9/4/2025 9:35:50 AM,REG2,CB-DRIP-12,"Drip Coffee, 12 oz",Coffee Bar,2,3.25,6.50
T250904-0018,9/4/2025 9:35:50 AM,REG2,CB-LATTE-12,Latte 12 oz,Coffee Bar,1,5.25,5.25
T250904-0019,9/4/2025 9:48:23 AM,REG1,CB-COLD-16,Cold Brew 16 oz,Coffee Bar,2,4.75,9.50
T250904-0019,9/4/2025 9:48:23 AM,REG1,CB-DRIP-12,"Drip Coffee, 12 oz",Coffee Bar,1,3.25,3.25
T250904-0020,9/4/2025 10:11:48 AM,REG1,CB-LATTE-12,Latte 12 oz,Coffee Bar,2,5.25,10.50
T250904-0020,9/4/2025 10:11:48 AM,REG1,HG-FRAME-01,Driftwood Picture Frame,Home & Gifts,1,28.00,28.00
T250904-0021,9/4/2025 10:19:12 AM,REG1,LG-HOTS-01,Bayou Heat Hot Sauce,Local Goods,1,7.50,7.50
T250904-0021,9/4/2025 10:19:12 AM,REG1,AP-TEE-01,Bayside Logo Tee,Apparel,1,26.00,26.00
T250904-0022,9/4/2025 10:22:51 AM,REG1,CB-LATTE-12,Latte 12 oz,Coffee Bar,1,5.25,5.25
T250904-0022,9/4/2025 10:22:51 AM,REG1,CB-DRIP-12,"Drip Coffee, 12 oz",Coffee Bar,1,3.25,3.25
T250904-0023,9/4/2025 10:24:32 AM,REG2,LG-HONEY-01,Tupelo Honey 12 oz,Local Goods,1,14.00,14.00
T250904-0024,9/4/2025 10:40:10 AM,REG1,LG-PRALN-06,Pecan Pralines (6-pack),Local Goods,1,12.00,12.00
T250904-0025,9/4/2025 10:44:18 AM,REG1,AP-HAT-01,Pelican Trucker Hat,Apparel,1,24.00,24.00
T250904-0026,9/4/2025 11:00:02 AM,REG1,CB-LATTE-12,Latte 12 oz,Coffee Bar,1,5.25,5.25
T250904-0027,9/4/2025 11:01:46 AM,REG2,CB-COLD-16,Cold Brew 16 oz,Coffee Bar,1,4.75,4.75
T250904-0028,9/4/2025 11:02:41 AM,REG1,CB-LATTE-12,Latte 12 oz,Coffee Bar,1,5.25,5.25
T250904-0029,9/4/2025 11:04:53 AM,REG1,LG-HOTS-01,Bayou Heat Hot Sauce,Local Goods,1,7.50,7.50
T250904-0030,9/4/2025 11:11:18 AM,REG2,CB-BEIG-03,Beignets (3),Coffee Bar,1,4.50,4.50
T250904-0031,9/4/2025 11:13:55 AM,REG1,AP-TEE-01,Bayside Logo Tee,Apparel,1,26.00,26.00
T250904-0032,9/4/2025 11:15:40 AM,REG2,LG-HOTS-01,Bayou Heat Hot Sauce,Local Goods,1,7.50,7.50
T250904-0032,9/4/2025 11:15:40 AM,REG2,HG-COAST-04,Pelican Coaster Set (4),Home & Gifts,1,22.00,22.00
T250904-0033,9/4/2025 11:26:07 AM,REG1,AP-HAT-01,Pelican Trucker Hat,Apparel,1,24.00,24.00
T250904-0034,9/4/2025 11:31:02 AM,REG1,CB-CHAI-12,Chai Latte 12 oz,Coffee Bar,1,5.00,5.00
T250904-0034,9/4/2025 11:31:02 AM,REG1,LG-HONEY-01,Tupelo Honey 12 oz,Local Goods,1,14.00,14.00
T250904-0034,9/4/2025 11:31:02 AM,REG1,LG-MARM-01,Satsuma Marmalade,Local Goods,1,9.50,9.50
T250904-0035,9/4/2025 11:33:24 AM,REG1,LG-MARM-01,Satsuma Marmalade,Local Goods,1,9.50,9.50
T250904-0035,9/4/2025 11:33:24 AM,REG1,AP-KIDS-01,Kids Crab Tee,Apparel,3,20.00,60.00
T250904-0036,9/4/2025 11:34:07 AM,REG2,CB-COLD-16,Cold Brew 16 oz,Coffee Bar,1,4.75,4.75
T250904-0036,9/4/2025 11:34:07 AM,REG2,CB-MUFF-01,Praline Muffin,Coffee Bar,1,3.75,3.75
T250904-0036,9/4/2025 11:34:07 AM,REG2,CB-DRIP-12,"Drip Coffee, 12 oz",Coffee Bar,1,3.25,3.25
T250904-0037,9/4/2025 11:43:46 AM,REG2,CB-COLD-16,Cold Brew 16 oz,Coffee Bar,1,4.75,4.75
T250904-0037,9/4/2025 11:43:46 AM,REG2,LG-SALT-01,Gulf Sea Salt,Local Goods,1,8.00,8.00
T250904-0038,9/4/2025 11:43:52 AM,REG2,LG-HONEY-01,Tupelo Honey 12 oz,Local Goods,1,14.00,14.00
T250904-0039,9/4/2025 11:45:56 AM,REG2,LG-SALT-01,Gulf Sea Salt,Local Goods,1,8.00,8.00
T250904-0040,9/4/2025 11:50:46 AM,REG2,CB-BEIG-03,Beignets (3),Coffee Bar,1,4.50,4.50
T250904-0041,9/4/2025 11:53:52 AM,REG1,LG-PRALN-06,Pecan Pralines (6-pack),Local Goods,1,12.00,12.00
T250904-0041,9/4/2025 11:53:52 AM,REG1,LG-CNDL-01,Magnolia Bay Soy Candle,Local Goods,1,24.00,24.00
T250904-0042,9/4/2025 12:14:44 PM,REG2,HG-PRINT-01,Marsh at Dusk Art Print,Home & Gifts,1,35.00,35.00
T250904-0042,9/4/2025 12:14:44 PM,REG2,HG-COAST-04,Pelican Coaster Set (4),Home & Gifts,1,22.00,22.00
T250904-0043,9/4/2025 12:18:59 PM,REG1,CB-LATTE-12,Latte 12 oz,Coffee Bar,1,5.25,5.25
T250904-0043,9/4/2025 12:18:59 PM,REG1,CB-BEIG-03,Beignets (3),Coffee Bar,1,4.50,4.50
T250904-0044,9/4/2025 12:24:50 PM,REG2,CB-MUFF-01,Praline Muffin,Coffee Bar,1,3.75,3.75
T250904-0044,9/4/2025 12:24:50 PM,REG2,HG-ORNA-01,Oyster Shell Ornament,Home & Gifts,1,18.00,18.00
T250904-0045,9/4/2025 12:26:27 PM,REG2,LG-SALT-01,Gulf Sea Salt,Local Goods,2,8.00,16.00
T250904-0045,9/4/2025 12:26:27 PM,REG2,AP-TEE-01,Bayside Logo Tee,Apparel,1,26.00,26.00
T250904-0046,9/4/2025 12:40:54 PM,REG1,CB-DRIP-12,"Drip Coffee, 12 oz",Coffee Bar,1,3.25,3.25
T250904-0046,9/4/2025 12:40:54 PM,REG1,AP-TOTE-01,Canvas Beach Tote,Apparel,2,30.00,60.00
T250904-0046,9/4/2025 12:40:54 PM,REG1,LG-PRALN-06,Pecan Pralines (6-pack),Local Goods,1,12.00,12.00
T250904-0047,9/4/2025 12:50:15 PM,REG1,HG-TOWEL-01,Coastal Tea Towel,Home & Gifts,1,14.00,14.00
T250904-0047,9/4/2025 12:50:15 PM,REG1,AP-TOTE-01,Canvas Beach Tote,Apparel,2,30.00,60.00
T250904-0048,9/4/2025 12:54:31 PM,REG1,LG-HONEY-01,Tupelo Honey 12 oz,Local Goods,1,14.00,14.00
T250904-0048,9/4/2025 12:54:31 PM,REG1,AP-TEE-01,Bayside Logo Tee,Apparel,1,26.00,26.00
T250904-0049,9/4/2025 1:07:30 PM,REG2,LG-PRALN-06,Pecan Pralines (6-pack),Local Goods,1,12.00,12.00
T250904-0049,9/4/2025 1:07:30 PM,REG2,LG-CNDL-01,Magnolia Bay Soy Candle,Local Goods,1,24.00,24.00
T250904-0050,9/4/2025 1:14:13 PM,REG2,HG-FRAME-01,Driftwood Picture Frame,Home & Gifts,1,28.00,28.00
T250904-0050,9/4/2025 1:14:13 PM,REG2,HG-COAST-04,Pelican Coaster Set (4),Home & Gifts,1,22.00,22.00
T250904-0051,9/4/2025 1:18:50 PM,REG1,CB-DRIP-12,"Drip Coffee, 12 oz",Coffee Bar,2,3.25,6.50
T250904-0051,9/4/2025 1:18:50 PM,REG1,CB-MUFF-01,Praline Muffin,Coffee Bar,1,3.75,3.75
T250904-0051,9/4/2025 1:18:50 PM,REG1,CB-CHAI-12,Chai Latte 12 oz,Coffee Bar,1,5.00,5.00
T250904-0052,9/4/2025 1:26:27 PM,REG2,CB-DRIP-12,"Drip Coffee, 12 oz",Coffee Bar,1,3.25,3.25
T250904-0052,9/4/2025 1:26:27 PM,REG2,AP-TEE-01,Bayside Logo Tee,Apparel,1,26.00,26.00
T250904-0053,9/4/2025 1:27:55 PM,REG1,CB-CHAI-12,Chai Latte 12 oz,Coffee Bar,1,5.00,5.00
T250904-0053,9/4/2025 1:27:55 PM,REG1,CB-DRIP-12,"Drip Coffee, 12 oz",Coffee Bar,2,3.25,6.50
T250904-0054,9/4/2025 1:34:12 PM,REG1,CB-BEIG-03,Beignets (3),Coffee Bar,1,4.50,4.50
T250904-0055,9/4/2025 1:51:21 PM,REG1,HG-BEADS-01,Mardi Gras Bead Garland,Home & Gifts,2,16.00,32.00
T250904-0056,9/4/2025 2:04:52 PM,REG1,CB-DRIP-12,"Drip Coffee, 12 oz",Coffee Bar,1,3.25,3.25
T250904-0056,9/4/2025 2:04:52 PM,REG1,LG-PRALN-06,Pecan Pralines (6-pack),Local Goods,1,12.00,12.00
T250904-0057,9/4/2025 2:09:44 PM,REG1,CB-LATTE-12,Latte 12 oz,Coffee Bar,1,5.25,5.25
T250904-0058,9/4/2025 2:21:18 PM,REG1,CB-COLD-16,Cold Brew 16 oz,Coffee Bar,1,4.75,4.75
T250904-0058,9/4/2025 2:21:18 PM,REG1,CB-MUFF-01,Praline Muffin,Coffee Bar,1,3.75,3.75
T250904-0059,9/4/2025 3:11:17 PM,REG2,AP-KREWE-01,Krewe Tee,Apparel,2,28.00,56.00
T250904-0060,9/4/2025 3:13:32 PM,REG2,AP-HOOD-01,Eastern Shore Hoodie,Apparel,1,48.00,48.00
T250904-0060,9/4/2025 3:13:32 PM,REG2,LG-MARM-01,Satsuma Marmalade,Local Goods,1,9.50,9.50
T250904-0061,9/4/2025 3:19:09 PM,REG2,CB-BEIG-03,Beignets (3),Coffee Bar,1,4.50,4.50
T250904-0061,9/4/2025 3:19:09 PM,REG2,CB-LATTE-12,Latte 12 oz,Coffee Bar,1,5.25,5.25
T250904-0062,9/4/2025 3:25:49 PM,REG1,CB-COLD-16,Cold Brew 16 oz,Coffee Bar,2,4.75,9.50
T250904-0063,9/4/2025 3:27:55 PM,REG2,LG-MARM-01,Satsuma Marmalade,Local Goods,1,9.50,9.50
T250904-0064,9/4/2025 3:29:32 PM,REG1,CB-LATTE-12,Latte 12 oz,Coffee Bar,2,5.25,10.50
T250904-0064,9/4/2025 3:29:32 PM,REG1,CB-COLD-16,Cold Brew 16 oz,Coffee Bar,1,4.75,4.75
T250904-0065,9/4/2025 3:34:08 PM,REG1,HG-COAST-04,Pelican Coaster Set (4),Home & Gifts,1,22.00,22.00
T250904-0065,9/4/2025 3:34:08 PM,REG1,AP-HOOD-01,Eastern Shore Hoodie,Apparel,1,48.00,48.00
T250904-0065,9/4/2025 3:34:08 PM,REG1,AP-HAT-01,Pelican Trucker Hat,Apparel,1,24.00,24.00
T250904-0066,9/4/2025 4:04:37 PM,REG1,AP-TOTE-01,Canvas Beach Tote,Apparel,1,30.00,30.00
T250904-0066,9/4/2025 4:04:37 PM,REG1,LG-CNDL-01,Magnolia Bay Soy Candle,Local Goods,1,24.00,24.00
T250904-0067,9/4/2025 4:14:22 PM,REG2,CB-DRIP-12,"Drip Coffee, 12 oz",Coffee Bar,1,3.25,3.25
T250904-0068,9/4/2025 4:25:52 PM,REG1,LG-MARM-01,Satsuma Marmalade,Local Goods,1,9.50,9.50
T250904-0068,9/4/2025 4:25:52 PM,REG1,AP-TOTE-01,Canvas Beach Tote,Apparel,1,30.00,30.00
T250904-0068,9/4/2025 4:25:52 PM,REG1,AP-HAT-01,Pelican Trucker Hat,Apparel,3,24.00,72.00
T250904-0069,9/4/2025 4:46:46 PM,REG2,HG-PRINT-01,Marsh at Dusk Art Print,Home & Gifts,1,35.00,35.00
T250904-0069,9/4/2025 4:46:46 PM,REG2,AP-KIDS-01,Kids Crab Tee,Apparel,1,20.00,20.00
T250904-0070,9/4/2025 4:51:13 PM,REG2,LG-CNDL-01,Magnolia Bay Soy Candle,Local Goods,1,24.00,24.00
T250904-0070,9/4/2025 4:51:13 PM,REG2,HG-FRAME-01,Driftwood Picture Frame,Home & Gifts,1,28.00,28.00
T250904-0071,9/4/2025 5:00:16 PM,REG1,CB-LATTE-12,Latte 12 oz,Coffee Bar,1,5.25,5.25
T250904-0072,9/4/2025 5:23:25 PM,REG1,LG-HOTS-01,Bayou Heat Hot Sauce,Local Goods,1,7.50,7.50
T250904-0073,9/4/2025 5:28:42 PM,REG1,CB-BEIG-03,Beignets (3),Coffee Bar,1,4.50,4.50
T250904-0074,9/4/2025 5:34:10 PM,REG1,LG-PRALN-06,Pecan Pralines (6-pack),Local Goods,1,12.00,12.00
T250904-0074,9/4/2025 5:34:10 PM,REG1,HG-TOWEL-01,Coastal Tea Towel,Home & Gifts,1,14.00,14.00
T250904-0074,9/4/2025 5:34:10 PM,REG1,LG-MARM-01,Satsuma Marmalade,Local Goods,1,9.50,9.50
T250904-0075,9/4/2025 5:42:06 PM,REG1,HG-FRAME-01,Driftwood Picture Frame,Home & Gifts,1,28.00,28.00
T250904-0076,9/4/2025 5:44:27 PM,REG1,CB-DRIP-12,"Drip Coffee, 12 oz",Coffee Bar,1,3.25,3.25
T250904-0076,9/4/2025 5:44:27 PM,REG1,CB-CHAI-12,Chai Latte 12 oz,Coffee Bar,2,5.00,10.00
